"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
23,"1","Other/Unknown","T1",0.5166,0.4834,"LOW"
24,"1","Other/Unknown","T1",0.5158,0.4842,"LOW"
25,"1","Other/Unknown","T1",0.5158,0.4842,"LOW"
26,"1","Other/Unknown","T1",0.5139,0.4861,"LOW"
27,"1","Other/Unknown","T1",0.5135,0.4865,"LOW"
28,"1","Other/Unknown","T1",0.5145,0.4855,"LOW"
29,"1","Other/Unknown","T1",0.5125,0.4875,"LOW"
30,"1","Other/Unknown","T1",0.5109,0.4891,"LOW"
31,"1","Other/Unknown","T1",0.5099,0.4901,"LOW"
32,"1","Other/Unknown","T1",0.5099,0.4901,"LOW"
33,"1","Other/Unknown","T1",0.5077,0.4923,"LOW"
34,"1","Other/Unknown","T1",0.5226,0.4774,"LOW"
35,"1","Other/Unknown","T1",0.539,0.461,"LOW"
36,"1","Other/Unknown","T1",0.5597,0.4403,"LOW"
37,"1","Other/Unknown","T1",0.582,0.418,"LOW"
38,"1","Other/Unknown","T1",0.6032,0.3968,"LOW"
39,"1","Other/Unknown","T1",0.6241,0.3759,"LOW"
40,"1","Other/Unknown","T1",0.6096,0.3904,"LOW"
41,"1","Other/Unknown","T1",0.6076,0.3924,"LOW"
42,"1","Other/Unknown","T1",0.5949,0.4051,"LOW"
43,"1","Other/Unknown","T1",0.5935,0.4065,"LOW"
44,"1","Other/Unknown","T1",0.5232,0.4768,"LOW"
45,"1","Other/Unknown","T1",0.4857,0.5143,"HIGH"
46,"1","Other/Unknown","T1",0.4894,0.5106,"HIGH"
47,"1","Other/Unknown","T1",0.5058,0.4942,"LOW"
48,"1","Other/Unknown","T1",0.5407,0.4593,"LOW"
49,"1","Other/Unknown","T1",0.5605,0.4395,"LOW"
50,"1","Other/Unknown","T1",0.6136,0.3864,"LOW"
51,"1","Other/Unknown","T1",0.628,0.372,"LOW"
52,"1","Other/Unknown","T1",0.6029,0.3971,"LOW"
53,"1","Other/Unknown","T1",0.6452,0.3548,"LOW"
54,"1","Other/Unknown","T1",0.6461,0.3539,"LOW"
55,"1","Other/Unknown","T1",0.6596,0.3404,"LOW"
56,"1","Other/Unknown","T1",0.6504,0.3496,"LOW"
57,"1","Other/Unknown","T1",0.6663,0.3337,"LOW"
58,"1","Other/Unknown","T1",0.6553,0.3447,"LOW"
59,"1","Other/Unknown","T1",0.6722,0.3278,"LOW"
60,"1","Other/Unknown","T1",0.6867,0.3133,"LOW"
61,"1","Other/Unknown","T1",0.67,0.33,"LOW"
62,"1","Other/Unknown","T1",0.706,0.294,"LOW"
63,"1","Other/Unknown","T1",0.676,0.324,"LOW"
64,"1","Other/Unknown","T1",0.7242,0.2758,"LOW"
65,"1","Other/Unknown","T1",0.7206,0.2794,"LOW"
66,"1","Other/Unknown","T1",0.7227,0.2773,"LOW"
67,"1","Other/Unknown","T1",0.7356,0.2644,"LOW"
68,"1","Other/Unknown","T1",0.7084,0.2916,"LOW"
69,"1","Other/Unknown","T1",0.7283,0.2717,"LOW"
70,"1","Other/Unknown","T1",0.7316,0.2684,"LOW"
71,"1","Other/Unknown","T1",0.7274,0.2726,"LOW"
72,"1","Other/Unknown","T1",0.734,0.266,"LOW"
73,"1","Other/Unknown","T1",0.7254,0.2746,"LOW"
74,"1","Other/Unknown","T1",0.7234,0.2766,"LOW"
75,"1","Other/Unknown","T1",0.717,0.283,"LOW"
76,"1","Other/Unknown","T1",0.733,0.267,"LOW"
77,"1","Other/Unknown","T1",0.7307,0.2693,"LOW"
78,"1","Other/Unknown","T1",0.7336,0.2664,"LOW"
79,"1","Other/Unknown","T1",0.6982,0.3018,"LOW"
80,"1","Other/Unknown","T1",0.6727,0.3273,"LOW"
81,"1","Other/Unknown","T1",0.6811,0.3189,"LOW"
82,"1","Other/Unknown","T1",0.7219,0.2781,"LOW"
83,"1","Other/Unknown","T1",0.7158,0.2842,"LOW"
84,"1","Other/Unknown","T1",0.7128,0.2872,"LOW"
85,"1","Other/Unknown","T1",0.7045,0.2955,"LOW"
86,"1","Other/Unknown","T1",0.7566,0.2434,"LOW"
87,"1","Other/Unknown","T1",0.7374,0.2626,"LOW"
88,"1","Other/Unknown","T1",0.7817,0.2183,"LOW"
89,"1","Other/Unknown","T1",0.8142,0.1858,"LOW"
90,"1","Other/Unknown","T1",0.8254,0.1746,"LOW"
91,"1","Other/Unknown","T1",0.8254,0.1746,"LOW"
92,"1","Other/Unknown","T1",0.8254,0.1746,"LOW"
93,"1","Other/Unknown","T1",0.8254,0.1746,"LOW"
94,"1","Other/Unknown","T1",0.8254,0.1746,"LOW"
95,"1","Other/Unknown","T1",0.8254,0.1746,"LOW"
96,"1","Other/Unknown","T1",0.8254,0.1746,"LOW"
97,"1","Other/Unknown","T1",0.8254,0.1746,"LOW"
98,"1","Other/Unknown","T1",0.8254,0.1746,"LOW"
99,"1","Other/Unknown","T1",0.8254,0.1746,"LOW"
0,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
1,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
2,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
3,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
4,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
5,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
6,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
7,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
8,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
9,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
10,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
11,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
12,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
13,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
14,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
15,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
16,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
17,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
18,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
19,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
20,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
21,"2","Other/Unknown","T1",0.7265,0.2735,"LOW"
22,"2","Other/Unknown","T1",0.7265,0.2735,"LOW"
23,"2","Other/Unknown","T1",0.7245,0.2755,"LOW"
24,"2","Other/Unknown","T1",0.7225,0.2775,"LOW"
25,"2","Other/Unknown","T1",0.7225,0.2775,"LOW"
26,"2","Other/Unknown","T1",0.7212,0.2788,"LOW"
27,"2","Other/Unknown","T1",0.7212,0.2788,"LOW"
28,"2","Other/Unknown","T1",0.7229,0.2771,"LOW"
29,"2","Other/Unknown","T1",0.7189,0.2811,"LOW"
30,"2","Other/Unknown","T1",0.7169,0.2831,"LOW"
31,"2","Other/Unknown","T1",0.7183,0.2817,"LOW"
32,"2","Other/Unknown","T1",0.7223,0.2777,"LOW"
33,"2","Other/Unknown","T1",0.7223,0.2777,"LOW"
34,"2","Other/Unknown","T1",0.7275,0.2725,"LOW"
35,"2","Other/Unknown","T1",0.7365,0.2635,"LOW"
36,"2","Other/Unknown","T1",0.7425,0.2575,"LOW"
37,"2","Other/Unknown","T1",0.7545,0.2455,"LOW"
38,"2","Other/Unknown","T1",0.763,0.237,"LOW"
39,"2","Other/Unknown","T1",0.7752,0.2248,"LOW"
40,"2","Other/Unknown","T1",0.7739,0.2261,"LOW"
41,"2","Other/Unknown","T1",0.7741,0.2259,"LOW"
42,"2","Other/Unknown","T1",0.7785,0.2215,"LOW"
43,"2","Other/Unknown","T1",0.7759,0.2241,"LOW"
44,"2","Other/Unknown","T1",0.7578,0.2422,"LOW"
45,"2","Other/Unknown","T1",0.75,0.25,"LOW"
46,"2","Other/Unknown","T1",0.7546,0.2454,"LOW"
47,"2","Other/Unknown","T1",0.7699,0.2301,"LOW"
48,"2","Other/Unknown","T1",0.7568,0.2432,"LOW"
49,"2","Other/Unknown","T1",0.763,0.237,"LOW"
50,"2","Other/Unknown","T1",0.7478,0.2522,"LOW"
51,"2","Other/Unknown","T1",0.7312,0.2688,"LOW"
52,"2","Other/Unknown","T1",0.7132,0.2868,"LOW"
53,"2","Other/Unknown","T1",0.7055,0.2945,"LOW"
54,"2","Other/Unknown","T1",0.6865,0.3135,"LOW"
55,"2","Other/Unknown","T1",0.6662,0.3338,"LOW"
56,"2","Other/Unknown","T1",0.656,0.344,"LOW"
57,"2","Other/Unknown","T1",0.6433,0.3567,"LOW"
58,"2","Other/Unknown","T1",0.7206,0.2794,"LOW"
59,"2","Other/Unknown","T1",0.7256,0.2744,"LOW"
60,"2","Other/Unknown","T1",0.7151,0.2849,"LOW"
61,"2","Other/Unknown","T1",0.7106,0.2894,"LOW"
62,"2","Other/Unknown","T1",0.7086,0.2914,"LOW"
63,"2","Other/Unknown","T1",0.6723,0.3277,"LOW"
64,"2","Other/Unknown","T1",0.7131,0.2869,"LOW"
65,"2","Other/Unknown","T1",0.7224,0.2776,"LOW"
66,"2","Other/Unknown","T1",0.7171,0.2829,"LOW"
67,"2","Other/Unknown","T1",0.6887,0.3113,"LOW"
68,"2","Other/Unknown","T1",0.6775,0.3225,"LOW"
69,"2","Other/Unknown","T1",0.7305,0.2695,"LOW"
70,"2","Other/Unknown","T1",0.7324,0.2676,"LOW"
71,"2","Other/Unknown","T1",0.7288,0.2712,"LOW"
72,"2","Other/Unknown","T1",0.6988,0.3012,"LOW"
73,"2","Other/Unknown","T1",0.6673,0.3327,"LOW"
74,"2","Other/Unknown","T1",0.6837,0.3163,"LOW"
75,"2","Other/Unknown","T1",0.6826,0.3174,"LOW"
76,"2","Other/Unknown","T1",0.7157,0.2843,"LOW"
77,"2","Other/Unknown","T1",0.6744,0.3256,"LOW"
78,"2","Other/Unknown","T1",0.6309,0.3691,"LOW"
79,"2","Other/Unknown","T1",0.6412,0.3588,"LOW"
80,"2","Other/Unknown","T1",0.6604,0.3396,"LOW"
81,"2","Other/Unknown","T1",0.6215,0.3785,"LOW"
82,"2","Other/Unknown","T1",0.6272,0.3728,"LOW"
83,"2","Other/Unknown","T1",0.639,0.361,"LOW"
84,"2","Other/Unknown","T1",0.6326,0.3674,"LOW"
85,"2","Other/Unknown","T1",0.6371,0.3629,"LOW"
86,"2","Other/Unknown","T1",0.6975,0.3025,"LOW"
87,"2","Other/Unknown","T1",0.6534,0.3466,"LOW"
88,"2","Other/Unknown","T1",0.7376,0.2624,"LOW"
89,"2","Other/Unknown","T1",0.7799,0.2201,"LOW"
90,"2","Other/Unknown","T1",0.8004,0.1996,"LOW"
91,"2","Other/Unknown","T1",0.8004,0.1996,"LOW"
92,"2","Other/Unknown","T1",0.8004,0.1996,"LOW"
93,"2","Other/Unknown","T1",0.8004,0.1996,"LOW"
94,"2","Other/Unknown","T1",0.8004,0.1996,"LOW"
95,"2","Other/Unknown","T1",0.8004,0.1996,"LOW"
96,"2","Other/Unknown","T1",0.8004,0.1996,"LOW"
97,"2","Other/Unknown","T1",0.8004,0.1996,"LOW"
98,"2","Other/Unknown","T1",0.8004,0.1996,"LOW"
99,"2","Other/Unknown","T1",0.8004,0.1996,"LOW"
0,"1","N0","T2",0.8803,0.1197,"LOW"
1,"1","N0","T2",0.8803,0.1197,"LOW"
2,"1","N0","T2",0.8803,0.1197,"LOW"
3,"1","N0","T2",0.8803,0.1197,"LOW"
4,"1","N0","T2",0.8803,0.1197,"LOW"
5,"1","N0","T2",0.8803,0.1197,"LOW"
6,"1","N0","T2",0.8803,0.1197,"LOW"
7,"1","N0","T2",0.8803,0.1197,"LOW"
8,"1","N0","T2",0.8803,0.1197,"LOW"
9,"1","N0","T2",0.8803,0.1197,"LOW"
10,"1","N0","T2",0.8803,0.1197,"LOW"
11,"1","N0","T2",0.8803,0.1197,"LOW"
12,"1","N0","T2",0.8803,0.1197,"LOW"
13,"1","N0","T2",0.8803,0.1197,"LOW"
14,"1","N0","T2",0.8803,0.1197,"LOW"
15,"1","N0","T2",0.8803,0.1197,"LOW"
16,"1","N0","T2",0.8822,0.1178,"LOW"
17,"1","N0","T2",0.8915,0.1085,"LOW"
18,"1","N0","T2",0.8935,0.1065,"LOW"
19,"1","N0","T2",0.8989,0.1011,"LOW"
20,"1","N0","T2",0.9084,0.0916,"LOW"
21,"1","N0","T2",0.9084,0.0916,"LOW"
22,"1","N0","T2",0.9122,0.0878,"LOW"
23,"1","N0","T2",0.9153,0.0847,"LOW"
24,"1","N0","T2",0.9169,0.0831,"LOW"
25,"1","N0","T2",0.9169,0.0831,"LOW"
26,"1","N0","T2",0.9166,0.0834,"LOW"
27,"1","N0","T2",0.9176,0.0824,"LOW"
28,"1","N0","T2",0.9223,0.0777,"LOW"
29,"1","N0","T2",0.915,0.085,"LOW"
30,"1","N0","T2",0.9066,0.0934,"LOW"
31,"1","N0","T2",0.8432,0.1568,"LOW"
32,"1","N0","T2",0.8688,0.1312,"LOW"
33,"1","N0","T2",0.887,0.113,"LOW"
34,"1","N0","T2",0.9031,0.0969,"LOW"
35,"1","N0","T2",0.917,0.083,"LOW"
36,"1","N0","T2",0.9013,0.0987,"LOW"
37,"1","N0","T2",0.911,0.089,"LOW"
38,"1","N0","T2",0.9181,0.0819,"LOW"
39,"1","N0","T2",0.9236,0.0764,"LOW"
40,"1","N0","T2",0.9169,0.0831,"LOW"
41,"1","N0","T2",0.9089,0.0911,"LOW"
42,"1","N0","T2",0.92,0.08,"LOW"
43,"1","N0","T2",0.9138,0.0862,"LOW"
44,"1","N0","T2",0.9194,0.0806,"LOW"
45,"1","N0","T2",0.922,0.078,"LOW"
46,"1","N0","T2",0.923,0.077,"LOW"
47,"1","N0","T2",0.9287,0.0713,"LOW"
48,"1","N0","T2",0.9308,0.0692,"LOW"
49,"1","N0","T2",0.9354,0.0646,"LOW"
50,"1","N0","T2",0.9364,0.0636,"LOW"
51,"1","N0","T2",0.9336,0.0664,"LOW"
52,"1","N0","T2",0.934,0.066,"LOW"
53,"1","N0","T2",0.9335,0.0665,"LOW"
54,"1","N0","T2",0.9331,0.0669,"LOW"
55,"1","N0","T2",0.9286,0.0714,"LOW"
56,"1","N0","T2",0.9285,0.0715,"LOW"
57,"1","N0","T2",0.9341,0.0659,"LOW"
58,"1","N0","T2",0.9359,0.0641,"LOW"
59,"1","N0","T2",0.9354,0.0646,"LOW"
60,"1","N0","T2",0.9368,0.0632,"LOW"
61,"1","N0","T2",0.937,0.063,"LOW"
62,"1","N0","T2",0.9378,0.0622,"LOW"
63,"1","N0","T2",0.9385,0.0615,"LOW"
64,"1","N0","T2",0.9392,0.0608,"LOW"
65,"1","N0","T2",0.9397,0.0603,"LOW"
66,"1","N0","T2",0.9391,0.0609,"LOW"
67,"1","N0","T2",0.9396,0.0604,"LOW"
68,"1","N0","T2",0.9392,0.0608,"LOW"
69,"1","N0","T2",0.938,0.062,"LOW"
70,"1","N0","T2",0.9384,0.0616,"LOW"
71,"1","N0","T2",0.9374,0.0626,"LOW"
72,"1","N0","T2",0.9384,0.0616,"LOW"
73,"1","N0","T2",0.9405,0.0595,"LOW"
74,"1","N0","T2",0.9403,0.0597,"LOW"
75,"1","N0","T2",0.9385,0.0615,"LOW"
76,"1","N0","T2",0.9404,0.0596,"LOW"
77,"1","N0","T2",0.9375,0.0625,"LOW"
78,"1","N0","T2",0.9381,0.0619,"LOW"
79,"1","N0","T2",0.943,0.057,"LOW"
80,"1","N0","T2",0.9424,0.0576,"LOW"
81,"1","N0","T2",0.9414,0.0586,"LOW"
82,"1","N0","T2",0.9411,0.0589,"LOW"
83,"1","N0","T2",0.9403,0.0597,"LOW"
84,"1","N0","T2",0.9388,0.0612,"LOW"
85,"1","N0","T2",0.9429,0.0571,"LOW"
86,"1","N0","T2",0.9343,0.0657,"LOW"
87,"1","N0","T2",0.9394,0.0606,"LOW"
88,"1","N0","T2",0.9396,0.0604,"LOW"
89,"1","N0","T2",0.9432,0.0568,"LOW"
90,"1","N0","T2",0.9335,0.0665,"LOW"
91,"1","N0","T2",0.9335,0.0665,"LOW"
92,"1","N0","T2",0.9335,0.0665,"LOW"
93,"1","N0","T2",0.9335,0.0665,"LOW"
94,"1","N0","T2",0.9335,0.0665,"LOW"
95,"1","N0","T2",0.9335,0.0665,"LOW"
96,"1","N0","T2",0.9335,0.0665,"LOW"
97,"1","N0","T2",0.9335,0.0665,"LOW"
98,"1","N0","T2",0.9335,0.0665,"LOW"
99,"1","N0","T2",0.9335,0.0665,"LOW"
0,"2","N0","T2",0.9243,0.0757,"LOW"
1,"2","N0","T2",0.9243,0.0757,"LOW"
2,"2","N0","T2",0.9243,0.0757,"LOW"
3,"2","N0","T2",0.9243,0.0757,"LOW"
4,"2","N0","T2",0.9243,0.0757,"LOW"
5,"2","N0","T2",0.9243,0.0757,"LOW"
6,"2","N0","T2",0.9243,0.0757,"LOW"
7,"2","N0","T2",0.9243,0.0757,"LOW"
8,"2","N0","T2",0.9243,0.0757,"LOW"
9,"2","N0","T2",0.9243,0.0757,"LOW"
10,"2","N0","T2",0.9243,0.0757,"LOW"
11,"2","N0","T2",0.9243,0.0757,"LOW"
12,"2","N0","T2",0.9243,0.0757,"LOW"
13,"2","N0","T2",0.9243,0.0757,"LOW"
14,"2","N0","T2",0.9243,0.0757,"LOW"
15,"2","N0","T2",0.9243,0.0757,"LOW"
16,"2","N0","T2",0.9261,0.0739,"LOW"
17,"2","N0","T2",0.9341,0.0659,"LOW"
18,"2","N0","T2",0.9341,0.0659,"LOW"
19,"2","N0","T2",0.9361,0.0639,"LOW"
20,"2","N0","T2",0.9401,0.0599,"LOW"
21,"2","N0","T2",0.9401,0.0599,"LOW"
22,"2","N0","T2",0.9438,0.0562,"LOW"
23,"2","N0","T2",0.9473,0.0527,"LOW"
24,"2","N0","T2",0.9493,0.0507,"LOW"
25,"2","N0","T2",0.9493,0.0507,"LOW"
26,"2","N0","T2",0.9492,0.0508,"LOW"
27,"2","N0","T2",0.9502,0.0498,"LOW"
28,"2","N0","T2",0.9552,0.0448,"LOW"
29,"2","N0","T2",0.9513,0.0487,"LOW"
30,"2","N0","T2",0.9468,0.0532,"LOW"
31,"2","N0","T2",0.9285,0.0715,"LOW"
32,"2","N0","T2",0.9363,0.0637,"LOW"
33,"2","N0","T2",0.9404,0.0596,"LOW"
34,"2","N0","T2",0.9488,0.0512,"LOW"
35,"2","N0","T2",0.958,0.042,"LOW"
36,"2","N0","T2",0.958,0.042,"LOW"
37,"2","N0","T2",0.9581,0.0419,"LOW"
38,"2","N0","T2",0.9576,0.0424,"LOW"
39,"2","N0","T2",0.9571,0.0429,"LOW"
40,"2","N0","T2",0.9545,0.0455,"LOW"
41,"2","N0","T2",0.9522,0.0478,"LOW"
42,"2","N0","T2",0.9508,0.0492,"LOW"
43,"2","N0","T2",0.9479,0.0521,"LOW"
44,"2","N0","T2",0.9462,0.0538,"LOW"
45,"2","N0","T2",0.9396,0.0604,"LOW"
46,"2","N0","T2",0.9263,0.0737,"LOW"
47,"2","N0","T2",0.9421,0.0579,"LOW"
48,"2","N0","T2",0.9374,0.0626,"LOW"
49,"2","N0","T2",0.9462,0.0538,"LOW"
50,"2","N0","T2",0.9476,0.0524,"LOW"
51,"2","N0","T2",0.9481,0.0519,"LOW"
52,"2","N0","T2",0.9465,0.0535,"LOW"
53,"2","N0","T2",0.9402,0.0598,"LOW"
54,"2","N0","T2",0.9385,0.0615,"LOW"
55,"2","N0","T2",0.9299,0.0701,"LOW"
56,"2","N0","T2",0.9345,0.0655,"LOW"
57,"2","N0","T2",0.9403,0.0597,"LOW"
58,"2","N0","T2",0.9428,0.0572,"LOW"
59,"2","N0","T2",0.9458,0.0542,"LOW"
60,"2","N0","T2",0.9484,0.0516,"LOW"
61,"2","N0","T2",0.9483,0.0517,"LOW"
62,"2","N0","T2",0.9459,0.0541,"LOW"
63,"2","N0","T2",0.9506,0.0494,"LOW"
64,"2","N0","T2",0.9494,0.0506,"LOW"
65,"2","N0","T2",0.9499,0.0501,"LOW"
66,"2","N0","T2",0.9501,0.0499,"LOW"
67,"2","N0","T2",0.9483,0.0517,"LOW"
68,"2","N0","T2",0.9516,0.0484,"LOW"
69,"2","N0","T2",0.9518,0.0482,"LOW"
70,"2","N0","T2",0.9442,0.0558,"LOW"
71,"2","N0","T2",0.9481,0.0519,"LOW"
72,"2","N0","T2",0.9534,0.0466,"LOW"
73,"2","N0","T2",0.9538,0.0462,"LOW"
74,"2","N0","T2",0.9546,0.0454,"LOW"
75,"2","N0","T2",0.9536,0.0464,"LOW"
76,"2","N0","T2",0.955,0.045,"LOW"
77,"2","N0","T2",0.9524,0.0476,"LOW"
78,"2","N0","T2",0.9493,0.0507,"LOW"
79,"2","N0","T2",0.9503,0.0497,"LOW"
80,"2","N0","T2",0.9545,0.0455,"LOW"
81,"2","N0","T2",0.9548,0.0452,"LOW"
82,"2","N0","T2",0.9507,0.0493,"LOW"
83,"2","N0","T2",0.951,0.049,"LOW"
84,"2","N0","T2",0.9475,0.0525,"LOW"
85,"2","N0","T2",0.9526,0.0474,"LOW"
86,"2","N0","T2",0.9466,0.0534,"LOW"
87,"2","N0","T2",0.9433,0.0567,"LOW"
88,"2","N0","T2",0.9398,0.0602,"LOW"
89,"2","N0","T2",0.9542,0.0458,"LOW"
90,"2","N0","T2",0.9574,0.0426,"LOW"
91,"2","N0","T2",0.9574,0.0426,"LOW"
92,"2","N0","T2",0.9574,0.0426,"LOW"
93,"2","N0","T2",0.9574,0.0426,"LOW"
94,"2","N0","T2",0.9574,0.0426,"LOW"
95,"2","N0","T2",0.9574,0.0426,"LOW"
96,"2","N0","T2",0.9574,0.0426,"LOW"
97,"2","N0","T2",0.9574,0.0426,"LOW"
98,"2","N0","T2",0.9574,0.0426,"LOW"
99,"2","N0","T2",0.9574,0.0426,"LOW"
0,"1","N1","T2",0.6788,0.3212,"LOW"
1,"1","N1","T2",0.6788,0.3212,"LOW"
2,"1","N1","T2",0.6788,0.3212,"LOW"
3,"1","N1","T2",0.6788,0.3212,"LOW"
4,"1","N1","T2",0.6788,0.3212,"LOW"
5,"1","N1","T2",0.6788,0.3212,"LOW"
6,"1","N1","T2",0.6788,0.3212,"LOW"
7,"1","N1","T2",0.6788,0.3212,"LOW"
8,"1","N1","T2",0.6788,0.3212,"LOW"
9,"1","N1","T2",0.6788,0.3212,"LOW"
10,"1","N1","T2",0.6788,0.3212,"LOW"
11,"1","N1","T2",0.6788,0.3212,"LOW"
12,"1","N1","T2",0.6788,0.3212,"LOW"
13,"1","N1","T2",0.6788,0.3212,"LOW"
14,"1","N1","T2",0.6788,0.3212,"LOW"
15,"1","N1","T2",0.6788,0.3212,"LOW"
16,"1","N1","T2",0.6828,0.3172,"LOW"
17,"1","N1","T2",0.6828,0.3172,"LOW"
18,"1","N1","T2",0.6808,0.3192,"LOW"
19,"1","N1","T2",0.7052,0.2948,"LOW"
20,"1","N1","T2",0.7256,0.2744,"LOW"
21,"1","N1","T2",0.7604,0.2396,"LOW"
22,"1","N1","T2",0.7908,0.2092,"LOW"
23,"1","N1","T2",0.8154,0.1846,"LOW"
24,"1","N1","T2",0.8319,0.1681,"LOW"
25,"1","N1","T2",0.8428,0.1572,"LOW"
26,"1","N1","T2",0.8455,0.1545,"LOW"
27,"1","N1","T2",0.8599,0.1401,"LOW"
28,"1","N1","T2",0.8709,0.1291,"LOW"
29,"1","N1","T2",0.8835,0.1165,"LOW"
30,"1","N1","T2",0.8909,0.1091,"LOW"
31,"1","N1","T2",0.8912,0.1088,"LOW"
32,"1","N1","T2",0.8878,0.1122,"LOW"
33,"1","N1","T2",0.886,0.114,"LOW"
34,"1","N1","T2",0.8846,0.1154,"LOW"
35,"1","N1","T2",0.88,0.12,"LOW"
36,"1","N1","T2",0.8692,0.1308,"LOW"
37,"1","N1","T2",0.8762,0.1238,"LOW"
38,"1","N1","T2",0.8806,0.1194,"LOW"
39,"1","N1","T2",0.8805,0.1195,"LOW"
40,"1","N1","T2",0.8792,0.1208,"LOW"
41,"1","N1","T2",0.8777,0.1223,"LOW"
42,"1","N1","T2",0.8733,0.1267,"LOW"
43,"1","N1","T2",0.8696,0.1304,"LOW"
44,"1","N1","T2",0.8682,0.1318,"LOW"
45,"1","N1","T2",0.8652,0.1348,"LOW"
46,"1","N1","T2",0.8592,0.1408,"LOW"
47,"1","N1","T2",0.8497,0.1503,"LOW"
48,"1","N1","T2",0.8469,0.1531,"LOW"
49,"1","N1","T2",0.8409,0.1591,"LOW"
50,"1","N1","T2",0.8483,0.1517,"LOW"
51,"1","N1","T2",0.8493,0.1507,"LOW"
52,"1","N1","T2",0.8473,0.1527,"LOW"
53,"1","N1","T2",0.8492,0.1508,"LOW"
54,"1","N1","T2",0.842,0.158,"LOW"
55,"1","N1","T2",0.8451,0.1549,"LOW"
56,"1","N1","T2",0.8437,0.1563,"LOW"
57,"1","N1","T2",0.8447,0.1553,"LOW"
58,"1","N1","T2",0.8443,0.1557,"LOW"
59,"1","N1","T2",0.8441,0.1559,"LOW"
60,"1","N1","T2",0.8454,0.1546,"LOW"
61,"1","N1","T2",0.8447,0.1553,"LOW"
62,"1","N1","T2",0.8467,0.1533,"LOW"
63,"1","N1","T2",0.845,0.155,"LOW"
64,"1","N1","T2",0.8435,0.1565,"LOW"
65,"1","N1","T2",0.8461,0.1539,"LOW"
66,"1","N1","T2",0.8478,0.1522,"LOW"
67,"1","N1","T2",0.8471,0.1529,"LOW"
68,"1","N1","T2",0.8494,0.1506,"LOW"
69,"1","N1","T2",0.85,0.15,"LOW"
70,"1","N1","T2",0.8509,0.1491,"LOW"
71,"1","N1","T2",0.8526,0.1474,"LOW"
72,"1","N1","T2",0.8534,0.1466,"LOW"
73,"1","N1","T2",0.8527,0.1473,"LOW"
74,"1","N1","T2",0.8532,0.1468,"LOW"
75,"1","N1","T2",0.8557,0.1443,"LOW"
76,"1","N1","T2",0.8572,0.1428,"LOW"
77,"1","N1","T2",0.8572,0.1428,"LOW"
78,"1","N1","T2",0.859,0.141,"LOW"
79,"1","N1","T2",0.8633,0.1367,"LOW"
80,"1","N1","T2",0.8582,0.1418,"LOW"
81,"1","N1","T2",0.8604,0.1396,"LOW"
82,"1","N1","T2",0.8559,0.1441,"LOW"
83,"1","N1","T2",0.8542,0.1458,"LOW"
84,"1","N1","T2",0.8597,0.1403,"LOW"
85,"1","N1","T2",0.8615,0.1385,"LOW"
86,"1","N1","T2",0.8606,0.1394,"LOW"
87,"1","N1","T2",0.8721,0.1279,"LOW"
88,"1","N1","T2",0.8754,0.1246,"LOW"
89,"1","N1","T2",0.8715,0.1285,"LOW"
90,"1","N1","T2",0.8844,0.1156,"LOW"
91,"1","N1","T2",0.8844,0.1156,"LOW"
92,"1","N1","T2",0.8844,0.1156,"LOW"
93,"1","N1","T2",0.8844,0.1156,"LOW"
94,"1","N1","T2",0.8844,0.1156,"LOW"
95,"1","N1","T2",0.8844,0.1156,"LOW"
96,"1","N1","T2",0.8844,0.1156,"LOW"
97,"1","N1","T2",0.8844,0.1156,"LOW"
98,"1","N1","T2",0.8844,0.1156,"LOW"
99,"1","N1","T2",0.8844,0.1156,"LOW"
0,"2","N1","T2",0.8135,0.1865,"LOW"
1,"2","N1","T2",0.8135,0.1865,"LOW"
2,"2","N1","T2",0.8135,0.1865,"LOW"
3,"2","N1","T2",0.8135,0.1865,"LOW"
4,"2","N1","T2",0.8135,0.1865,"LOW"
5,"2","N1","T2",0.8135,0.1865,"LOW"
6,"2","N1","T2",0.8135,0.1865,"LOW"
7,"2","N1","T2",0.8135,0.1865,"LOW"
8,"2","N1","T2",0.8135,0.1865,"LOW"
