"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
60,"2","N2","T3",0.919,0.081,"LOW"
61,"2","N2","T3",0.9174,0.0826,"LOW"
62,"2","N2","T3",0.9164,0.0836,"LOW"
63,"2","N2","T3",0.8965,0.1035,"LOW"
64,"2","N2","T3",0.9093,0.0907,"LOW"
65,"2","N2","T3",0.9172,0.0828,"LOW"
66,"2","N2","T3",0.9193,0.0807,"LOW"
67,"2","N2","T3",0.9191,0.0809,"LOW"
68,"2","N2","T3",0.9137,0.0863,"LOW"
69,"2","N2","T3",0.837,0.163,"LOW"
70,"2","N2","T3",0.7946,0.2054,"LOW"
71,"2","N2","T3",0.8915,0.1085,"LOW"
72,"2","N2","T3",0.918,0.082,"LOW"
73,"2","N2","T3",0.9176,0.0824,"LOW"
74,"2","N2","T3",0.916,0.084,"LOW"
75,"2","N2","T3",0.9174,0.0826,"LOW"
76,"2","N2","T3",0.9156,0.0844,"LOW"
77,"2","N2","T3",0.9105,0.0895,"LOW"
78,"2","N2","T3",0.9111,0.0889,"LOW"
79,"2","N2","T3",0.8921,0.1079,"LOW"
80,"2","N2","T3",0.8976,0.1024,"LOW"
81,"2","N2","T3",0.9022,0.0978,"LOW"
82,"2","N2","T3",0.9053,0.0947,"LOW"
83,"2","N2","T3",0.8924,0.1076,"LOW"
84,"2","N2","T3",0.9014,0.0986,"LOW"
85,"2","N2","T3",0.8699,0.1301,"LOW"
86,"2","N2","T3",0.914,0.086,"LOW"
87,"2","N2","T3",0.9136,0.0864,"LOW"
88,"2","N2","T3",0.8945,0.1055,"LOW"
89,"2","N2","T3",0.9084,0.0916,"LOW"
90,"2","N2","T3",0.8906,0.1094,"LOW"
91,"2","N2","T3",0.8906,0.1094,"LOW"
92,"2","N2","T3",0.8906,0.1094,"LOW"
93,"2","N2","T3",0.8906,0.1094,"LOW"
94,"2","N2","T3",0.8906,0.1094,"LOW"
95,"2","N2","T3",0.8906,0.1094,"LOW"
96,"2","N2","T3",0.8906,0.1094,"LOW"
97,"2","N2","T3",0.8906,0.1094,"LOW"
98,"2","N2","T3",0.8906,0.1094,"LOW"
99,"2","N2","T3",0.8906,0.1094,"LOW"
0,"1","N3","T3",0.7262,0.2738,"LOW"
1,"1","N3","T3",0.7262,0.2738,"LOW"
2,"1","N3","T3",0.7262,0.2738,"LOW"
3,"1","N3","T3",0.7262,0.2738,"LOW"
4,"1","N3","T3",0.7262,0.2738,"LOW"
5,"1","N3","T3",0.7262,0.2738,"LOW"
6,"1","N3","T3",0.7262,0.2738,"LOW"
7,"1","N3","T3",0.7262,0.2738,"LOW"
8,"1","N3","T3",0.7262,0.2738,"LOW"
9,"1","N3","T3",0.7262,0.2738,"LOW"
10,"1","N3","T3",0.7262,0.2738,"LOW"
11,"1","N3","T3",0.7262,0.2738,"LOW"
12,"1","N3","T3",0.7262,0.2738,"LOW"
13,"1","N3","T3",0.7262,0.2738,"LOW"
14,"1","N3","T3",0.7262,0.2738,"LOW"
15,"1","N3","T3",0.7242,0.2758,"LOW"
16,"1","N3","T3",0.6766,0.3234,"LOW"
17,"1","N3","T3",0.582,0.418,"LOW"
18,"1","N3","T3",0.554,0.446,"LOW"
19,"1","N3","T3",0.5282,0.4718,"LOW"
20,"1","N3","T3",0.634,0.366,"LOW"
21,"1","N3","T3",0.6868,0.3132,"LOW"
22,"1","N3","T3",0.8118,0.1882,"LOW"
23,"1","N3","T3",0.8262,0.1738,"LOW"
24,"1","N3","T3",0.8282,0.1718,"LOW"
25,"1","N3","T3",0.8092,0.1908,"LOW"
26,"1","N3","T3",0.7892,0.2108,"LOW"
27,"1","N3","T3",0.7948,0.2052,"LOW"
28,"1","N3","T3",0.7841,0.2159,"LOW"
29,"1","N3","T3",0.7843,0.2157,"LOW"
30,"1","N3","T3",0.7881,0.2119,"LOW"
31,"1","N3","T3",0.8091,0.1909,"LOW"
32,"1","N3","T3",0.8475,0.1525,"LOW"
33,"1","N3","T3",0.8173,0.1827,"LOW"
34,"1","N3","T3",0.8157,0.1843,"LOW"
35,"1","N3","T3",0.8763,0.1237,"LOW"
36,"1","N3","T3",0.8808,0.1192,"LOW"
37,"1","N3","T3",0.8652,0.1348,"LOW"
38,"1","N3","T3",0.8491,0.1509,"LOW"
39,"1","N3","T3",0.8451,0.1549,"LOW"
40,"1","N3","T3",0.8038,0.1962,"LOW"
41,"1","N3","T3",0.6519,0.3481,"LOW"
42,"1","N3","T3",0.6783,0.3217,"LOW"
43,"1","N3","T3",0.7876,0.2124,"LOW"
44,"1","N3","T3",0.7416,0.2584,"LOW"
45,"1","N3","T3",0.7776,0.2224,"LOW"
46,"1","N3","T3",0.6992,0.3008,"LOW"
47,"1","N3","T3",0.6395,0.3605,"LOW"
48,"1","N3","T3",0.6879,0.3121,"LOW"
49,"1","N3","T3",0.7638,0.2362,"LOW"
50,"1","N3","T3",0.7975,0.2025,"LOW"
51,"1","N3","T3",0.7987,0.2013,"LOW"
52,"1","N3","T3",0.7643,0.2357,"LOW"
53,"1","N3","T3",0.794,0.206,"LOW"
54,"1","N3","T3",0.7887,0.2113,"LOW"
55,"1","N3","T3",0.784,0.216,"LOW"
56,"1","N3","T3",0.8211,0.1789,"LOW"
57,"1","N3","T3",0.8247,0.1753,"LOW"
58,"1","N3","T3",0.8222,0.1778,"LOW"
59,"1","N3","T3",0.8062,0.1938,"LOW"
60,"1","N3","T3",0.7428,0.2572,"LOW"
61,"1","N3","T3",0.7137,0.2863,"LOW"
62,"1","N3","T3",0.7419,0.2581,"LOW"
63,"1","N3","T3",0.7825,0.2175,"LOW"
64,"1","N3","T3",0.7438,0.2562,"LOW"
65,"1","N3","T3",0.7209,0.2791,"LOW"
66,"1","N3","T3",0.7637,0.2363,"LOW"
67,"1","N3","T3",0.7497,0.2503,"LOW"
68,"1","N3","T3",0.7316,0.2684,"LOW"
69,"1","N3","T3",0.7681,0.2319,"LOW"
70,"1","N3","T3",0.7377,0.2623,"LOW"
71,"1","N3","T3",0.732,0.268,"LOW"
72,"1","N3","T3",0.6583,0.3417,"LOW"
73,"1","N3","T3",0.709,0.291,"LOW"
74,"1","N3","T3",0.6589,0.3411,"LOW"
75,"1","N3","T3",0.7409,0.2591,"LOW"
76,"1","N3","T3",0.7781,0.2219,"LOW"
77,"1","N3","T3",0.7533,0.2467,"LOW"
78,"1","N3","T3",0.81,0.19,"LOW"
79,"1","N3","T3",0.8141,0.1859,"LOW"
80,"1","N3","T3",0.8138,0.1862,"LOW"
81,"1","N3","T3",0.8116,0.1884,"LOW"
82,"1","N3","T3",0.69,0.31,"LOW"
83,"1","N3","T3",0.7358,0.2642,"LOW"
84,"1","N3","T3",0.7813,0.2187,"LOW"
85,"1","N3","T3",0.7237,0.2763,"LOW"
86,"1","N3","T3",0.7414,0.2586,"LOW"
87,"1","N3","T3",0.6639,0.3361,"LOW"
88,"1","N3","T3",0.6807,0.3193,"LOW"
89,"1","N3","T3",0.6347,0.3653,"LOW"
90,"1","N3","T3",0.7674,0.2326,"LOW"
91,"1","N3","T3",0.7674,0.2326,"LOW"
92,"1","N3","T3",0.7674,0.2326,"LOW"
93,"1","N3","T3",0.7674,0.2326,"LOW"
94,"1","N3","T3",0.7674,0.2326,"LOW"
95,"1","N3","T3",0.7674,0.2326,"LOW"
96,"1","N3","T3",0.7674,0.2326,"LOW"
97,"1","N3","T3",0.7674,0.2326,"LOW"
98,"1","N3","T3",0.7674,0.2326,"LOW"
99,"1","N3","T3",0.7674,0.2326,"LOW"
0,"2","N3","T3",0.7278,0.2722,"LOW"
1,"2","N3","T3",0.7278,0.2722,"LOW"
2,"2","N3","T3",0.7278,0.2722,"LOW"
3,"2","N3","T3",0.7278,0.2722,"LOW"
4,"2","N3","T3",0.7278,0.2722,"LOW"
5,"2","N3","T3",0.7278,0.2722,"LOW"
6,"2","N3","T3",0.7278,0.2722,"LOW"
7,"2","N3","T3",0.7278,0.2722,"LOW"
8,"2","N3","T3",0.7278,0.2722,"LOW"
9,"2","N3","T3",0.7278,0.2722,"LOW"
10,"2","N3","T3",0.7278,0.2722,"LOW"
11,"2","N3","T3",0.7278,0.2722,"LOW"
12,"2","N3","T3",0.7278,0.2722,"LOW"
13,"2","N3","T3",0.7278,0.2722,"LOW"
14,"2","N3","T3",0.7278,0.2722,"LOW"
15,"2","N3","T3",0.7258,0.2742,"LOW"
16,"2","N3","T3",0.6898,0.3102,"LOW"
17,"2","N3","T3",0.6628,0.3372,"LOW"
18,"2","N3","T3",0.6418,0.3582,"LOW"
19,"2","N3","T3",0.6425,0.3575,"LOW"
20,"2","N3","T3",0.7054,0.2946,"LOW"
21,"2","N3","T3",0.7568,0.2432,"LOW"
22,"2","N3","T3",0.8152,0.1848,"LOW"
23,"2","N3","T3",0.8301,0.1699,"LOW"
24,"2","N3","T3",0.8261,0.1739,"LOW"
25,"2","N3","T3",0.7915,0.2085,"LOW"
26,"2","N3","T3",0.784,0.216,"LOW"
27,"2","N3","T3",0.7848,0.2152,"LOW"
28,"2","N3","T3",0.6994,0.3006,"LOW"
29,"2","N3","T3",0.5358,0.4642,"LOW"
30,"2","N3","T3",0.5092,0.4908,"LOW"
31,"2","N3","T3",0.4752,0.5248,"HIGH"
32,"2","N3","T3",0.5023,0.4977,"LOW"
33,"2","N3","T3",0.5786,0.4214,"LOW"
34,"2","N3","T3",0.613,0.387,"LOW"
35,"2","N3","T3",0.7288,0.2712,"LOW"
36,"2","N3","T3",0.7758,0.2242,"LOW"
37,"2","N3","T3",0.7581,0.2419,"LOW"
38,"2","N3","T3",0.7744,0.2256,"LOW"
39,"2","N3","T3",0.7709,0.2291,"LOW"
40,"2","N3","T3",0.7406,0.2594,"LOW"
41,"2","N3","T3",0.6761,0.3239,"LOW"
42,"2","N3","T3",0.6476,0.3524,"LOW"
43,"2","N3","T3",0.6465,0.3535,"LOW"
44,"2","N3","T3",0.5878,0.4122,"LOW"
45,"2","N3","T3",0.6912,0.3088,"LOW"
46,"2","N3","T3",0.6591,0.3409,"LOW"
47,"2","N3","T3",0.6078,0.3922,"LOW"
48,"2","N3","T3",0.6448,0.3552,"LOW"
49,"2","N3","T3",0.6739,0.3261,"LOW"
50,"2","N3","T3",0.7364,0.2636,"LOW"
51,"2","N3","T3",0.7439,0.2561,"LOW"
52,"2","N3","T3",0.7289,0.2711,"LOW"
53,"2","N3","T3",0.7424,0.2576,"LOW"
54,"2","N3","T3",0.7194,0.2806,"LOW"
55,"2","N3","T3",0.7715,0.2285,"LOW"
56,"2","N3","T3",0.7742,0.2258,"LOW"
57,"2","N3","T3",0.7737,0.2263,"LOW"
58,"2","N3","T3",0.7696,0.2304,"LOW"
59,"2","N3","T3",0.6521,0.3479,"LOW"
60,"2","N3","T3",0.5719,0.4281,"LOW"
61,"2","N3","T3",0.5757,0.4243,"LOW"
62,"2","N3","T3",0.6868,0.3132,"LOW"
63,"2","N3","T3",0.6732,0.3268,"LOW"
64,"2","N3","T3",0.6365,0.3635,"LOW"
65,"2","N3","T3",0.6326,0.3674,"LOW"
66,"2","N3","T3",0.6318,0.3682,"LOW"
67,"2","N3","T3",0.6766,0.3234,"LOW"
68,"2","N3","T3",0.6716,0.3284,"LOW"
69,"2","N3","T3",0.6544,0.3456,"LOW"
70,"2","N3","T3",0.6301,0.3699,"LOW"
71,"2","N3","T3",0.6726,0.3274,"LOW"
72,"2","N3","T3",0.6381,0.3619,"LOW"
73,"2","N3","T3",0.6534,0.3466,"LOW"
74,"2","N3","T3",0.6236,0.3764,"LOW"
75,"2","N3","T3",0.816,0.184,"LOW"
76,"2","N3","T3",0.8441,0.1559,"LOW"
77,"2","N3","T3",0.8342,0.1658,"LOW"
78,"2","N3","T3",0.8621,0.1379,"LOW"
79,"2","N3","T3",0.8644,0.1356,"LOW"
80,"2","N3","T3",0.8636,0.1364,"LOW"
81,"2","N3","T3",0.858,0.142,"LOW"
82,"2","N3","T3",0.8544,0.1456,"LOW"
83,"2","N3","T3",0.843,0.157,"LOW"
84,"2","N3","T3",0.7544,0.2456,"LOW"
85,"2","N3","T3",0.7749,0.2251,"LOW"
86,"2","N3","T3",0.774,0.226,"LOW"
87,"2","N3","T3",0.7588,0.2412,"LOW"
88,"2","N3","T3",0.8269,0.1731,"LOW"
89,"2","N3","T3",0.8305,0.1695,"LOW"
90,"2","N3","T3",0.8542,0.1458,"LOW"
91,"2","N3","T3",0.8542,0.1458,"LOW"
92,"2","N3","T3",0.8542,0.1458,"LOW"
93,"2","N3","T3",0.8542,0.1458,"LOW"
94,"2","N3","T3",0.8542,0.1458,"LOW"
95,"2","N3","T3",0.8542,0.1458,"LOW"
96,"2","N3","T3",0.8542,0.1458,"LOW"
97,"2","N3","T3",0.8542,0.1458,"LOW"
98,"2","N3","T3",0.8542,0.1458,"LOW"
99,"2","N3","T3",0.8542,0.1458,"LOW"
0,"1","Other/Unknown","T3",0.9047,0.0953,"LOW"
1,"1","Other/Unknown","T3",0.9047,0.0953,"LOW"
2,"1","Other/Unknown","T3",0.9047,0.0953,"LOW"
3,"1","Other/Unknown","T3",0.91,0.09,"LOW"
4,"1","Other/Unknown","T3",0.91,0.09,"LOW"
5,"1","Other/Unknown","T3",0.914,0.086,"LOW"
6,"1","Other/Unknown","T3",0.914,0.086,"LOW"
7,"1","Other/Unknown","T3",0.914,0.086,"LOW"
8,"1","Other/Unknown","T3",0.92,0.08,"LOW"
9,"1","Other/Unknown","T3",0.9219,0.0781,"LOW"
10,"1","Other/Unknown","T3",0.9219,0.0781,"LOW"
11,"1","Other/Unknown","T3",0.9219,0.0781,"LOW"
12,"1","Other/Unknown","T3",0.9219,0.0781,"LOW"
13,"1","Other/Unknown","T3",0.9219,0.0781,"LOW"
14,"1","Other/Unknown","T3",0.9219,0.0781,"LOW"
15,"1","Other/Unknown","T3",0.9219,0.0781,"LOW"
16,"1","Other/Unknown","T3",0.9215,0.0785,"LOW"
17,"1","Other/Unknown","T3",0.9199,0.0801,"LOW"
18,"1","Other/Unknown","T3",0.9199,0.0801,"LOW"
19,"1","Other/Unknown","T3",0.9194,0.0806,"LOW"
20,"1","Other/Unknown","T3",0.9194,0.0806,"LOW"
21,"1","Other/Unknown","T3",0.918,0.082,"LOW"
22,"1","Other/Unknown","T3",0.9215,0.0785,"LOW"
23,"1","Other/Unknown","T3",0.9282,0.0718,"LOW"
24,"1","Other/Unknown","T3",0.9245,0.0755,"LOW"
25,"1","Other/Unknown","T3",0.9206,0.0794,"LOW"
26,"1","Other/Unknown","T3",0.9256,0.0744,"LOW"
27,"1","Other/Unknown","T3",0.9251,0.0749,"LOW"
28,"1","Other/Unknown","T3",0.9249,0.0751,"LOW"
29,"1","Other/Unknown","T3",0.9241,0.0759,"LOW"
30,"1","Other/Unknown","T3",0.9247,0.0753,"LOW"
31,"1","Other/Unknown","T3",0.9246,0.0754,"LOW"
32,"1","Other/Unknown","T3",0.925,0.075,"LOW"
33,"1","Other/Unknown","T3",0.9246,0.0754,"LOW"
34,"1","Other/Unknown","T3",0.925,0.075,"LOW"
35,"1","Other/Unknown","T3",0.9245,0.0755,"LOW"
36,"1","Other/Unknown","T3",0.9256,0.0744,"LOW"
37,"1","Other/Unknown","T3",0.9255,0.0745,"LOW"
38,"1","Other/Unknown","T3",0.9249,0.0751,"LOW"
39,"1","Other/Unknown","T3",0.904,0.096,"LOW"
40,"1","Other/Unknown","T3",0.9201,0.0799,"LOW"
41,"1","Other/Unknown","T3",0.923,0.077,"LOW"
42,"1","Other/Unknown","T3",0.9229,0.0771,"LOW"
43,"1","Other/Unknown","T3",0.9228,0.0772,"LOW"
44,"1","Other/Unknown","T3",0.9218,0.0782,"LOW"
45,"1","Other/Unknown","T3",0.902,0.098,"LOW"
46,"1","Other/Unknown","T3",0.9179,0.0821,"LOW"
47,"1","Other/Unknown","T3",0.9192,0.0808,"LOW"
48,"1","Other/Unknown","T3",0.9182,0.0818,"LOW"
49,"1","Other/Unknown","T3",0.8957,0.1043,"LOW"
50,"1","Other/Unknown","T3",0.9167,0.0833,"LOW"
51,"1","Other/Unknown","T3",0.9137,0.0863,"LOW"
52,"1","Other/Unknown","T3",0.923,0.077,"LOW"
53,"1","Other/Unknown","T3",0.9255,0.0745,"LOW"
54,"1","Other/Unknown","T3",0.9261,0.0739,"LOW"
55,"1","Other/Unknown","T3",0.9261,0.0739,"LOW"
56,"1","Other/Unknown","T3",0.9185,0.0815,"LOW"
57,"1","Other/Unknown","T3",0.9234,0.0766,"LOW"
58,"1","Other/Unknown","T3",0.923,0.077,"LOW"
59,"1","Other/Unknown","T3",0.9109,0.0891,"LOW"
60,"1","Other/Unknown","T3",0.9159,0.0841,"LOW"
61,"1","Other/Unknown","T3",0.9058,0.0942,"LOW"
62,"1","Other/Unknown","T3",0.9021,0.0979,"LOW"
63,"1","Other/Unknown","T3",0.8904,0.1096,"LOW"
64,"1","Other/Unknown","T3",0.9032,0.0968,"LOW"
65,"1","Other/Unknown","T3",0.9086,0.0914,"LOW"
66,"1","Other/Unknown","T3",0.9119,0.0881,"LOW"
67,"1","Other/Unknown","T3",0.9183,0.0817,"LOW"
68,"1","Other/Unknown","T3",0.9183,0.0817,"LOW"
69,"1","Other/Unknown","T3",0.9183,0.0817,"LOW"
70,"1","Other/Unknown","T3",0.9076,0.0924,"LOW"
71,"1","Other/Unknown","T3",0.9105,0.0895,"LOW"
72,"1","Other/Unknown","T3",0.9175,0.0825,"LOW"
73,"1","Other/Unknown","T3",0.9173,0.0827,"LOW"
74,"1","Other/Unknown","T3",0.9185,0.0815,"LOW"
75,"1","Other/Unknown","T3",0.8884,0.1116,"LOW"
76,"1","Other/Unknown","T3",0.9056,0.0944,"LOW"
77,"1","Other/Unknown","T3",0.9016,0.0984,"LOW"
78,"1","Other/Unknown","T3",0.8708,0.1292,"LOW"
79,"1","Other/Unknown","T3",0.8837,0.1163,"LOW"
80,"1","Other/Unknown","T3",0.8864,0.1136,"LOW"
81,"1","Other/Unknown","T3",0.88,0.12,"LOW"
82,"1","Other/Unknown","T3",0.8695,0.1305,"LOW"
83,"1","Other/Unknown","T3",0.8938,0.1062,"LOW"
84,"1","Other/Unknown","T3",0.8905,0.1095,"LOW"
85,"1","Other/Unknown","T3",0.8937,0.1063,"LOW"
86,"1","Other/Unknown","T3",0.8983,0.1017,"LOW"
87,"1","Other/Unknown","T3",0.862,0.138,"LOW"
88,"1","Other/Unknown","T3",0.8434,0.1566,"LOW"
89,"1","Other/Unknown","T3",0.8957,0.1043,"LOW"
90,"1","Other/Unknown","T3",0.8932,0.1068,"LOW"
91,"1","Other/Unknown","T3",0.8932,0.1068,"LOW"
92,"1","Other/Unknown","T3",0.8932,0.1068,"LOW"
93,"1","Other/Unknown","T3",0.8932,0.1068,"LOW"
94,"1","Other/Unknown","T3",0.8932,0.1068,"LOW"
95,"1","Other/Unknown","T3",0.8932,0.1068,"LOW"
96,"1","Other/Unknown","T3",0.8932,0.1068,"LOW"
97,"1","Other/Unknown","T3",0.8932,0.1068,"LOW"
98,"1","Other/Unknown","T3",0.8932,0.1068,"LOW"
99,"1","Other/Unknown","T3",0.8932,0.1068,"LOW"
0,"2","Other/Unknown","T3",0.932,0.068,"LOW"
1,"2","Other/Unknown","T3",0.932,0.068,"LOW"
2,"2","Other/Unknown","T3",0.93,0.07,"LOW"
3,"2","Other/Unknown","T3",0.922,0.078,"LOW"
4,"2","Other/Unknown","T3",0.9382,0.0618,"LOW"
5,"2","Other/Unknown","T3",0.9402,0.0598,"LOW"
6,"2","Other/Unknown","T3",0.9422,0.0578,"LOW"
7,"2","Other/Unknown","T3",0.9422,0.0578,"LOW"
8,"2","Other/Unknown","T3",0.9422,0.0578,"LOW"
9,"2","Other/Unknown","T3",0.9422,0.0578,"LOW"
10,"2","Other/Unknown","T3",0.9422,0.0578,"LOW"
11,"2","Other/Unknown","T3",0.9422,0.0578,"LOW"
12,"2","Other/Unknown","T3",0.9422,0.0578,"LOW"
13,"2","Other/Unknown","T3",0.9422,0.0578,"LOW"
14,"2","Other/Unknown","T3",0.9422,0.0578,"LOW"
15,"2","Other/Unknown","T3",0.9422,0.0578,"LOW"
16,"2","Other/Unknown","T3",0.9419,0.0581,"LOW"
17,"2","Other/Unknown","T3",0.9419,0.0581,"LOW"
18,"2","Other/Unknown","T3",0.942,0.058,"LOW"
19,"2","Other/Unknown","T3",0.9419,0.0581,"LOW"
20,"2","Other/Unknown","T3",0.9415,0.0585,"LOW"
21,"2","Other/Unknown","T3",0.9395,0.0605,"LOW"
22,"2","Other/Unknown","T3",0.9355,0.0645,"LOW"
23,"2","Other/Unknown","T3",0.9415,0.0585,"LOW"
24,"2","Other/Unknown","T3",0.9288,0.0712,"LOW"
25,"2","Other/Unknown","T3",0.942,0.058,"LOW"
26,"2","Other/Unknown","T3",0.9421,0.0579,"LOW"
27,"2","Other/Unknown","T3",0.938,0.062,"LOW"
28,"2","Other/Unknown","T3",0.9382,0.0618,"LOW"
29,"2","Other/Unknown","T3",0.938,0.062,"LOW"
30,"2","Other/Unknown","T3",0.9326,0.0674,"LOW"
31,"2","Other/Unknown","T3",0.9339,0.0661,"LOW"
32,"2","Other/Unknown","T3",0.9329,0.0671,"LOW"
33,"2","Other/Unknown","T3",0.933,0.067,"LOW"
34,"2","Other/Unknown","T3",0.9318,0.0682,"LOW"
35,"2","Other/Unknown","T3",0.9321,0.0679,"LOW"
36,"2","Other/Unknown","T3",0.928,0.072,"LOW"
37,"2","Other/Unknown","T3",0.9307,0.0693,"LOW"
38,"2","Other/Unknown","T3",0.9297,0.0703,"LOW"
39,"2","Other/Unknown","T3",0.9249,0.0751,"LOW"
40,"2","Other/Unknown","T3",0.8772,0.1228,"LOW"
41,"2","Other/Unknown","T3",0.9176,0.0824,"LOW"
42,"2","Other/Unknown","T3",0.9224,0.0776,"LOW"
43,"2","Other/Unknown","T3",0.9219,0.0781,"LOW"
44,"2","Other/Unknown","T3",0.9167,0.0833,"LOW"
45,"2","Other/Unknown","T3",0.8253,0.1747,"LOW"
46,"2","Other/Unknown","T3",0.875,0.125,"LOW"
47,"2","Other/Unknown","T3",0.9268,0.0732,"LOW"
48,"2","Other/Unknown","T3",0.9272,0.0728,"LOW"
49,"2","Other/Unknown","T3",0.9258,0.0742,"LOW"
50,"2","Other/Unknown","T3",0.931,0.069,"LOW"
51,"2","Other/Unknown","T3",0.9333,0.0667,"LOW"
52,"2","Other/Unknown","T3",0.8905,0.1095,"LOW"
53,"2","Other/Unknown","T3",0.9394,0.0606,"LOW"
54,"2","Other/Unknown","T3",0.9403,0.0597,"LOW"
55,"2","Other/Unknown","T3",0.9379,0.0621,"LOW"
56,"2","Other/Unknown","T3",0.9356,0.0644,"LOW"
57,"2","Other/Unknown","T3",0.9457,0.0543,"LOW"
58,"2","Other/Unknown","T3",0.9444,0.0556,"LOW"
59,"2","Other/Unknown","T3",0.9421,0.0579,"LOW"
60,"2","Other/Unknown","T3",0.9415,0.0585,"LOW"
61,"2","Other/Unknown","T3",0.9392,0.0608,"LOW"
62,"2","Other/Unknown","T3",0.9238,0.0762,"LOW"
63,"2","Other/Unknown","T3",0.9124,0.0876,"LOW"
64,"2","Other/Unknown","T3",0.9431,0.0569,"LOW"
65,"2","Other/Unknown","T3",0.9449,0.0551,"LOW"
66,"2","Other/Unknown","T3",0.9462,0.0538,"LOW"
67,"2","Other/Unknown","T3",0.9469,0.0531,"LOW"
68,"2","Other/Unknown","T3",0.9469,0.0531,"LOW"
69,"2","Other/Unknown","T3",0.9469,0.0531,"LOW"
70,"2","Other/Unknown","T3",0.9454,0.0546,"LOW"
71,"2","Other/Unknown","T3",0.9466,0.0534,"LOW"
72,"2","Other/Unknown","T3",0.9465,0.0535,"LOW"
73,"2","Other/Unknown","T3",0.9463,0.0537,"LOW"
74,"2","Other/Unknown","T3",0.9462,0.0538,"LOW"
75,"2","Other/Unknown","T3",0.9411,0.0589,"LOW"
76,"2","Other/Unknown","T3",0.9169,0.0831,"LOW"
77,"2","Other/Unknown","T3",0.9283,0.0717,"LOW"
78,"2","Other/Unknown","T3",0.9454,0.0546,"LOW"
79,"2","Other/Unknown","T3",0.9466,0.0534,"LOW"
80,"2","Other/Unknown","T3",0.947,0.053,"LOW"
81,"2","Other/Unknown","T3",0.9467,0.0533,"LOW"
82,"2","Other/Unknown","T3",0.9419,0.0581,"LOW"
83,"2","Other/Unknown","T3",0.9483,0.0517,"LOW"
84,"2","Other/Unknown","T3",0.948,0.052,"LOW"
85,"2","Other/Unknown","T3",0.949,0.051,"LOW"
86,"2","Other/Unknown","T3",0.9497,0.0503,"LOW"
87,"2","Other/Unknown","T3",0.9487,0.0513,"LOW"
88,"2","Other/Unknown","T3",0.9351,0.0649,"LOW"
89,"2","Other/Unknown","T3",0.9482,0.0518,"LOW"
90,"2","Other/Unknown","T3",0.9509,0.0491,"LOW"
91,"2","Other/Unknown","T3",0.9509,0.0491,"LOW"
92,"2","Other/Unknown","T3",0.9509,0.0491,"LOW"
93,"2","Other/Unknown","T3",0.9509,0.0491,"LOW"
94,"2","Other/Unknown","T3",0.9509,0.0491,"LOW"
95,"2","Other/Unknown","T3",0.9509,0.0491,"LOW"
96,"2","Other/Unknown","T3",0.9509,0.0491,"LOW"
97,"2","Other/Unknown","T3",0.9509,0.0491,"LOW"
98,"2","Other/Unknown","T3",0.9509,0.0491,"LOW"
99,"2","Other/Unknown","T3",0.9509,0.0491,"LOW"
0,"1","N0","T4",0.9589,0.0411,"LOW"
1,"1","N0","T4",0.9589,0.0411,"LOW"
2,"1","N0","T4",0.9588,0.0412,"LOW"
3,"1","N0","T4",0.9588,0.0412,"LOW"
4,"1","N0","T4",0.9588,0.0412,"LOW"
5,"1","N0","T4",0.9588,0.0412,"LOW"
6,"1","N0","T4",0.9588,0.0412,"LOW"
7,"1","N0","T4",0.9588,0.0412,"LOW"
8,"1","N0","T4",0.9588,0.0412,"LOW"
9,"1","N0","T4",0.9588,0.0412,"LOW"
10,"1","N0","T4",0.9587,0.0413,"LOW"
11,"1","N0","T4",0.9587,0.0413,"LOW"
12,"1","N0","T4",0.9587,0.0413,"LOW"
13,"1","N0","T4",0.9587,0.0413,"LOW"
14,"1","N0","T4",0.9587,0.0413,"LOW"
15,"1","N0","T4",0.9587,0.0413,"LOW"
16,"1","N0","T4",0.9587,0.0413,"LOW"
17,"1","N0","T4",0.9587,0.0413,"LOW"
18,"1","N0","T4",0.956,0.044,"LOW"
19,"1","N0","T4",0.9572,0.0428,"LOW"
20,"1","N0","T4",0.9383,0.0617,"LOW"
21,"1","N0","T4",0.9568,0.0432,"LOW"
22,"1","N0","T4",0.9565,0.0435,"LOW"
23,"1","N0","T4",0.9563,0.0437,"LOW"
24,"1","N0","T4",0.9563,0.0437,"LOW"
25,"1","N0","T4",0.9562,0.0438,"LOW"
26,"1","N0","T4",0.9346,0.0654,"LOW"
27,"1","N0","T4",0.9374,0.0626,"LOW"
28,"1","N0","T4",0.9492,0.0508,"LOW"
29,"1","N0","T4",0.9385,0.0615,"LOW"
30,"1","N0","T4",0.9456,0.0544,"LOW"
31,"1","N0","T4",0.9485,0.0515,"LOW"
32,"1","N0","T4",0.953,0.047,"LOW"
33,"1","N0","T4",0.953,0.047,"LOW"
34,"1","N0","T4",0.9501,0.0499,"LOW"
35,"1","N0","T4",0.9456,0.0544,"LOW"
36,"1","N0","T4",0.9502,0.0498,"LOW"
37,"1","N0","T4",0.9469,0.0531,"LOW"
38,"1","N0","T4",0.945,0.055,"LOW"
39,"1","N0","T4",0.9459,0.0541,"LOW"
40,"1","N0","T4",0.9478,0.0522,"LOW"
41,"1","N0","T4",0.9477,0.0523,"LOW"
42,"1","N0","T4",0.9452,0.0548,"LOW"
